id,price,bedrooms,bathrooms,floors,sqft_living,view,grade,waterfront,yr_built,yr_renovated,lat,long
2397101200,1045000.0,4,3.0,2.0,2790,0,8,0,1905,2013,47.6362,-122.363
5100401160,548800.0,4,1.0,1.5,1660,0,7,0,1930,0,47.6918,-122.32
2741100800,315000.0,2,1.0,1.0,1080,0,6,0,1919,0,47.5595,-122.31700000000001
34001160,590000.0,3,2.0,1.0,3030,1,7,0,1959,0,47.5289,-122.391
5637200200,439950.0,4,2.5,2.0,2380,0,7,0,2002,0,47.4873,-122.14399999999999
3410600335,325000.0,3,1.75,1.0,2250,0,8,0,1980,0,47.3032,-122.12299999999999
8024201370,400000.0,2,1.0,1.0,880,0,6,0,1931,0,47.6997,-122.314
3066410800,685000.0,4,2.5,2.0,2770,0,10,0,1987,0,47.6288,-122.04299999999999
5306100240,339950.0,3,2.0,1.5,1340,0,7,0,1953,0,47.7756,-122.351
9334800140,315000.0,3,1.75,1.0,1660,0,7,0,1951,0,47.4608,-122.35799999999999
7203101260,411753.0,3,2.5,2.0,1710,0,7,0,2009,0,47.6968,-122.024
7577700070,577000.0,2,1.75,1.0,1620,0,7,0,1924,2011,47.5703,-122.385
6072100140,500000.0,3,1.75,1.0,1530,0,8,0,1972,0,47.545,-122.171
3874000240,210000.0,3,2.0,1.0,1440,0,7,0,1963,0,47.345,-122.28299999999999
6151800135,640000.0,4,1.75,1.0,2020,0,7,0,1969,0,47.3413,-122.04799999999999
1826049225,460000.0,4,1.75,1.0,1870,0,7,0,1949,0,47.7366,-122.35
8150100240,265000.0,2,1.0,1.0,620,0,6,0,1941,0,47.5286,-122.376
5152960710,740000.0,5,5.0,1.0,5774,2,11,0,1984,0,47.3466,-122.323
4027701275,230000.0,3,1.0,1.0,1240,0,6,0,1948,0,47.7681,-122.266
1545807990,315000.0,3,1.75,1.0,1890,0,7,0,1978,0,47.3583,-122.056
1726069179,432000.0,3,1.75,1.0,2410,0,8,0,1981,0,47.7429,-122.056
3905100070,467000.0,3,2.5,2.0,1530,0,8,0,1995,0,47.568999999999996,-122.007
7316400070,255000.0,5,3.75,1.0,2800,0,7,0,1964,0,47.318999999999996,-122.344
2113700335,316500.0,3,1.75,1.0,1460,2,7,0,1979,0,47.5311,-122.353
3972900160,190000.0,4,2.0,1.0,1580,0,7,0,1977,0,47.7659,-122.31
2767603215,490000.0,3,2.0,1.5,1450,0,8,0,1900,2003,47.6726,-122.381
3664500041,378000.0,4,1.75,1.0,1990,0,7,0,1976,0,47.486000000000004,-122.12899999999999
5379804150,598800.0,6,4.0,3.0,4470,3,9,0,2013,0,47.4514,-122.273
9188200570,333800.0,5,3.0,1.0,1980,0,7,0,1990,0,47.5173,-122.275
3905010140,690000.0,4,2.5,2.0,2920,0,9,0,1990,0,47.5759,-121.995
5141000685,320000.0,4,1.75,1.0,1660,0,6,0,1948,0,47.56,-122.316
6738700320,1249000.0,4,3.5,1.5,3190,3,9,0,1912,0,47.5846,-122.29
1246700152,335000.0,3,1.5,1.0,1560,0,7,0,1961,0,47.6918,-122.163
2926069062,840000.0,3,2.5,1.0,3050,0,8,0,2004,0,47.7034,-122.072
6114400136,608250.0,4,2.75,2.0,3030,0,8,0,1986,0,47.4481,-122.338
6127010800,550000.0,3,2.5,2.0,2260,0,7,0,2005,0,47.5922,-122.008
4222000320,240000.0,3,1.0,1.0,1260,0,7,0,1966,0,47.3452,-122.30799999999999
2600010070,998000.0,3,2.25,2.0,3370,2,9,0,1980,0,47.5573,-122.16
3826500570,275000.0,3,1.75,1.0,1490,0,8,0,1978,0,47.3817,-122.166
8159620160,284200.0,3,2.5,1.0,1570,0,7,0,1977,0,47.3386,-122.272
1118001805,1715000.0,4,3.75,2.0,4490,0,10,0,1941,0,47.6315,-122.29
3398800055,2400000.0,4,3.75,2.0,4090,0,11,0,1926,0,47.6338,-122.319
3528000510,930800.0,5,2.5,2.0,4150,0,10,0,1988,0,47.6664,-122.045
627300105,930000.0,4,3.0,1.0,2900,3,8,0,1959,0,47.5854,-122.11399999999999
3279000070,215000.0,4,1.5,1.0,1430,0,7,0,1979,0,47.3034,-122.383
1922039062,480000.0,2,1.5,1.0,1008,4,6,1,1943,2002,47.3853,-122.479
312000135,483945.0,2,1.75,1.0,1480,0,6,0,1951,0,47.558,-122.39200000000001
6054650510,347000.0,3,1.75,1.0,1240,0,7,0,1978,0,47.6108,-122.044
3279000240,232500.0,3,2.0,1.0,1370,0,7,0,1979,0,47.3009,-122.384
1402000070,390000.0,4,2.25,1.0,1770,0,8,0,1965,0,47.4413,-122.15100000000001
1562200240,550000.0,3,2.25,1.0,2160,0,8,0,1965,2000,47.6232,-122.13799999999999
3904921070,590000.0,4,2.5,2.0,2340,0,9,0,1987,0,47.5679,-122.01100000000001
4045500510,420850.0,1,1.0,1.0,960,0,5,0,1945,0,47.6951,-121.86399999999999
8849300160,345000.0,4,2.5,1.0,2280,3,7,0,1983,0,47.4414,-122.272
4123810140,429800.0,3,2.0,1.0,1970,0,8,0,1986,0,47.3744,-122.04299999999999
2473251170,302000.0,4,1.75,1.5,1530,0,7,0,1968,0,47.4549,-122.155
6430500186,800000.0,4,1.5,1.5,1790,0,8,0,1932,0,47.68899999999999,-122.352
4136950140,250000.0,3,2.5,2.0,1700,0,8,0,1997,0,47.2615,-122.221
1370802650,605000.0,3,2.0,1.0,2660,0,7,0,1922,0,47.6391,-122.40299999999999
1721069036,412000.0,3,1.75,1.0,1950,0,8,0,1985,0,47.3133,-122.07799999999999
8637100370,252000.0,3,2.0,2.0,1340,0,6,0,1994,0,47.4498,-122.194
8952900260,375000.0,3,1.0,1.5,1130,0,7,0,1954,0,47.5491,-122.26799999999999
1972202080,725000.0,2,1.75,1.0,1950,0,7,0,1919,0,47.6513,-122.346
9476200350,471750.0,5,3.5,1.0,3790,1,8,0,2001,0,47.4891,-122.19
1523069204,490000.0,4,2.25,2.0,2020,0,7,0,1995,0,47.483000000000004,-122.02600000000001
2856100125,439000.0,2,1.0,1.0,800,0,7,0,1945,0,47.6775,-122.38799999999999
2968800626,355000.0,4,2.0,1.0,1770,0,6,0,1949,0,47.4589,-122.353
2129700320,250000.0,1,0.75,1.0,940,0,6,0,1944,0,47.7182,-121.956
8965500320,780000.0,4,2.25,1.0,2260,0,10,0,1984,0,47.5637,-122.11200000000001
952005224,409000.0,2,1.0,1.0,890,0,6,0,1918,0,47.5631,-122.381
4443801160,420000.0,2,1.0,1.0,860,0,6,0,1916,0,47.6862,-122.391
5101404170,200000.0,1,0.75,1.0,680,0,5,0,1947,0,47.6964,-122.306
1241500350,830000.0,2,1.5,1.0,2130,0,7,0,1963,0,47.6638,-122.171
4379400560,695000.0,3,2.5,2.0,2390,0,9,0,2006,0,47.6199,-122.025
629810350,815000.0,4,2.75,2.0,3488,0,10,0,1998,0,47.6055,-122.01299999999999
5466400550,210000.0,3,1.75,1.0,1260,0,7,0,1983,0,47.3574,-122.15799999999999
3619600132,635000.0,3,1.75,1.0,2940,2,8,0,1957,0,47.7235,-122.369
4113800550,562500.0,4,2.5,2.0,2440,0,9,0,1991,0,47.5357,-122.179
7298020240,402500.0,4,2.5,2.0,2600,0,10,0,1988,0,47.3053,-122.34
434000030,555000.0,3,2.0,1.0,2080,0,7,0,1951,0,47.6768,-122.285
1138000830,310000.0,3,1.0,1.0,1990,0,7,0,1972,0,47.7116,-122.213
8568000070,500000.0,4,2.5,2.0,2840,0,9,0,1994,0,47.7359,-121.962
8822901200,430000.0,6,3.0,1.0,2630,0,7,0,1959,0,47.7166,-122.29299999999999
1118002090,1600000.0,3,4.25,2.0,2820,0,10,0,1930,0,47.6298,-122.29
3856901525,627500.0,4,1.0,1.5,1560,0,7,0,1923,0,47.6711,-122.331
1180500070,335000.0,4,2.5,2.0,2330,0,8,0,1998,0,47.5001,-122.23100000000001
7856560320,962000.0,4,2.25,1.0,3320,0,8,0,1981,0,47.5566,-122.15299999999999
5103900045,299000.0,3,1.75,1.0,1730,0,7,0,1959,0,47.5318,-121.833
8562890370,399950.0,4,2.5,2.0,3110,0,8,0,2001,0,47.3781,-122.126
8807600340,322000.0,3,1.0,1.0,1230,0,7,0,1968,0,47.6829,-122.06
993002325,430000.0,2,1.5,1.0,950,0,7,0,1949,0,47.6912,-122.34
1022059082,307000.0,3,1.75,1.0,1890,0,7,0,1966,0,47.4156,-122.149
179000350,194000.0,3,1.5,1.0,1010,0,6,0,1943,0,47.4925,-122.27799999999999
3915500045,180000.0,3,1.0,1.0,1010,0,6,0,1920,0,47.3043,-122.21600000000001
3578400030,465000.0,4,2.25,1.0,2340,0,8,0,1983,0,47.6211,-122.037
9346700320,722500.0,4,2.5,2.0,2460,0,9,0,1978,0,47.6125,-122.152
3856901715,470450.0,2,1.0,1.0,1010,0,7,0,1921,0,47.6711,-122.329
8700120520,280000.0,3,2.5,2.0,1650,0,7,0,1990,0,47.36,-122.194
7335400400,176250.0,4,2.0,1.0,1440,0,7,0,1966,0,47.3056,-122.21700000000001
4319200505,560000.0,5,1.0,1.5,1710,0,7,0,1926,0,47.5379,-122.37799999999999
1426049083,830000.0,3,2.5,2.0,2760,3,10,0,1991,0,47.739,-122.264
7795400046,276900.0,2,1.0,1.0,1350,2,7,0,1952,0,47.4967,-121.77799999999999
1337800045,625000.0,3,1.75,2.0,1660,0,7,0,1906,2014,47.6296,-122.30799999999999
2207500695,1015000.0,4,2.5,2.0,2960,0,8,0,1900,0,47.6367,-122.318
1112000125,463500.0,1,1.0,1.0,1090,0,6,0,1924,0,47.54,-122.26899999999999
2472930270,485000.0,3,2.5,2.0,3110,0,9,0,1990,0,47.4369,-122.147
5651500140,272000.0,3,2.0,1.0,1380,0,7,0,1989,0,47.3336,-122.272
7203102080,305000.0,2,1.0,2.0,1290,0,7,0,2008,0,47.6971,-122.02600000000001
3626500045,760000.0,3,2.5,1.0,1980,0,7,0,1959,0,47.571000000000005,-122.227
3226049117,387500.0,2,1.0,1.0,870,0,7,0,1938,0,47.7024,-122.322
6699940140,352000.0,4,2.5,2.0,2470,0,8,0,2004,0,47.3457,-122.041
7702600160,507000.0,3,1.75,1.0,2140,0,8,0,1950,0,47.4296,-122.111
5379804730,156000.0,3,1.0,1.0,770,0,6,0,1941,0,47.4509,-122.275
3383900058,580000.0,3,3.25,3.0,1490,0,8,0,2001,0,47.6357,-122.324
629600030,630000.0,4,2.5,1.0,2510,0,8,0,1977,0,47.5834,-122.00299999999999
1823049171,275000.0,5,1.5,1.0,1950,0,7,0,1964,0,47.4882,-122.339
3760500516,835000.0,5,4.0,1.0,3600,2,8,0,1960,0,47.7022,-122.227
2641400160,340000.0,4,2.5,2.0,2380,0,8,0,1995,0,47.4356,-122.20100000000001
534000075,329350.0,2,1.0,1.0,720,0,6,0,1942,0,47.7001,-122.36200000000001
3892500070,1480000.0,3,3.5,2.0,4070,0,11,0,1991,0,47.659,-122.17399999999999
224069084,475000.0,3,1.0,1.0,1250,0,7,0,1975,0,47.5956,-122.009
2767600400,719950.0,3,2.25,3.0,2190,0,8,0,2014,0,47.6758,-122.38
5347200160,235000.0,1,1.0,1.0,810,0,7,0,1941,0,47.5188,-122.376
9553200125,875000.0,3,1.5,1.0,2440,0,8,0,1939,0,47.6991,-122.296
5379804888,380000.0,4,1.75,1.0,1740,0,7,0,1974,0,47.4498,-122.28
421079105,325000.0,3,2.25,1.5,1480,0,7,0,1984,0,47.3317,-121.927
4215250030,475000.0,4,2.5,2.0,2120,0,9,0,1989,0,47.7611,-122.12799999999999
2420069017,152900.0,1,1.0,1.0,900,0,6,0,1915,1950,47.2107,-121.99
2414600400,210000.0,2,2.0,1.0,1190,0,6,0,1939,0,47.5113,-122.338
2461900510,350000.0,4,1.0,1.0,1010,0,6,0,1925,0,47.5518,-122.383
7695500200,505000.0,3,2.5,2.0,2100,0,8,0,1985,0,47.4754,-122.119
251200200,464900.0,4,2.25,1.0,2020,0,7,0,1979,0,47.7262,-122.23299999999999
513000550,650000.0,3,2.0,1.0,2520,0,8,0,1957,0,47.5767,-122.383
8730000260,369950.0,2,2.75,2.0,1370,0,8,0,2009,0,47.7053,-122.34200000000001
3395040550,250000.0,3,2.5,2.0,1530,0,7,0,2001,0,47.5434,-122.29299999999999
3395040550,320000.0,3,2.5,2.0,1530,0,7,0,2001,0,47.5434,-122.29299999999999
9471200200,2532000.0,4,4.25,1.0,5040,3,10,0,1950,0,47.6702,-122.26
5469700260,340000.0,4,2.25,2.0,2530,0,7,0,1974,0,47.3939,-122.177
2767600171,440000.0,2,1.5,1.5,1010,0,5,0,1906,0,47.6757,-122.385
898000200,219950.0,3,1.0,1.0,1200,0,7,0,1959,0,47.2021,-121.999
5315100806,940000.0,4,3.0,1.0,2720,0,9,0,1957,0,47.5833,-122.242
9269200786,399950.0,4,1.5,1.5,1850,0,6,0,1945,0,47.5352,-122.37
1118001370,1568000.0,3,2.75,1.0,2340,0,9,0,1954,0,47.632,-122.289
3558910640,528000.0,4,1.75,1.0,1860,0,7,0,1969,0,47.7097,-122.20200000000001
3761100341,545000.0,4,1.75,1.0,1940,0,8,0,1956,0,47.7021,-122.241
8682261070,575000.0,2,2.0,1.0,1680,0,8,0,2004,0,47.7136,-122.03
8732040810,235000.0,4,2.75,1.0,1770,0,8,0,1979,0,47.3074,-122.385
2991000400,272000.0,3,2.5,2.0,1790,0,8,0,1998,0,47.3291,-122.16799999999999
2155500030,380000.0,4,1.75,1.0,1720,0,8,0,1969,0,47.4764,-122.155
5727500102,195000.0,3,1.0,1.5,1280,0,7,0,1949,0,47.7512,-122.329
5104510370,297000.0,3,2.5,2.0,1690,0,7,0,2002,0,47.3561,-122.015
1895450200,349000.0,4,2.5,2.0,2190,0,8,0,2003,0,47.2923,-122.35700000000001
8122101146,320000.0,2,1.0,1.0,710,2,6,0,1942,0,47.5376,-122.37100000000001
7789900030,319990.0,4,1.5,1.0,1890,0,7,0,1962,0,47.428000000000004,-122.32600000000001
6893300350,439900.0,2,2.0,1.5,1410,0,8,0,1909,1988,47.5242,-121.926
4073800140,429000.0,3,3.25,2.0,2210,0,8,0,1995,0,47.7031,-122.279
538000030,272500.0,3,2.0,1.0,1540,0,7,0,1998,0,47.3539,-122.025
6632300478,400000.0,4,2.0,1.0,1350,0,7,0,1959,0,47.7287,-122.31
4083800340,462000.0,5,2.0,1.5,1380,0,7,0,1916,0,47.6647,-122.337
9214400135,510000.0,2,1.0,1.0,890,0,7,0,1947,0,47.6823,-122.29799999999999
8944600200,550000.0,3,2.5,2.0,1900,0,8,0,1988,2000,47.6075,-122.147
8651430370,150000.0,3,1.0,1.0,1240,0,6,0,1969,0,47.3701,-122.079
2296700260,460000.0,3,2.5,1.0,1730,0,7,0,1969,0,47.7187,-122.219
3066400140,632500.0,4,2.5,2.0,2090,0,10,0,1986,0,47.6304,-122.051
1771100240,361000.0,3,1.75,1.0,1650,0,7,0,1969,0,47.7567,-122.071
461003251,437000.0,3,2.25,2.0,1130,0,8,0,2004,0,47.6799,-122.375
8699100240,370000.0,6,2.75,1.0,3240,0,6,0,1950,0,47.3054,-122.221
8691350200,884250.0,4,2.5,2.0,3840,0,10,0,1998,0,47.5953,-121.986
2525300550,225000.0,3,1.0,1.0,1200,0,6,0,1969,0,47.3609,-122.029
7452500045,235000.0,2,1.0,1.0,870,0,6,0,1949,0,47.5186,-122.375
2489200070,767500.0,6,3.5,2.0,2410,4,9,0,1916,1990,47.54,-122.382
3623500260,1200000.0,3,1.75,1.5,1560,4,6,1,1928,0,47.5779,-122.24600000000001
425069104,715000.0,3,2.5,2.0,2410,0,9,0,1989,0,47.6789,-122.04799999999999
2239800070,417000.0,4,2.25,1.0,2300,0,7,0,1959,0,47.7137,-122.322
2618300350,199000.0,3,1.0,1.0,1390,0,7,0,1964,0,47.4225,-122.15
1336800160,875000.0,5,2.5,2.0,2920,0,8,0,1906,0,47.6265,-122.31200000000001
7519000570,545000.0,4,1.5,1.5,1370,0,7,0,1926,0,47.6849,-122.363
257000105,192500.0,2,1.0,1.0,950,0,6,0,1926,0,47.4909,-122.29799999999999
4401200350,822500.0,3,2.5,2.0,3090,0,10,0,1999,0,47.6868,-122.10799999999999
6402300070,800000.0,4,2.5,1.0,2390,0,9,0,1975,0,47.5801,-122.229
5317100570,1250000.0,3,2.5,2.0,2070,0,9,0,1930,0,47.6256,-122.28399999999999
8106100105,3850000.0,4,4.25,2.0,5770,4,11,1,1980,0,47.585,-122.22200000000001
9407150240,295000.0,3,2.5,2.0,1460,0,7,0,1995,0,47.3673,-122.01700000000001
8682291940,419000.0,2,1.75,1.0,1510,0,8,0,2006,0,47.7191,-122.023
4139420070,1195000.0,5,3.25,1.0,5180,0,11,0,1993,0,47.555,-122.11399999999999
629400340,750000.0,4,2.75,2.0,3430,0,11,0,1995,0,47.5879,-121.993
3380900160,502000.0,4,1.5,1.0,1700,0,7,0,1953,0,47.7677,-122.359
2175100270,1025000.0,3,1.75,1.0,2640,3,9,0,1960,0,47.5826,-122.24600000000001
3448000270,398500.0,3,1.0,1.5,1200,0,6,0,1945,0,47.7163,-122.29899999999999
8701600510,700000.0,2,1.5,1.5,1850,2,7,0,1907,1969,47.5742,-122.37899999999999
6083000083,248000.0,5,1.5,1.0,1510,0,7,0,1959,0,47.4852,-122.305
9178600135,800000.0,4,2.0,1.0,2130,0,7,0,1922,0,47.6545,-122.333
1721059286,383000.0,4,2.5,2.0,2640,0,9,0,2004,0,47.315,-122.193
8161600135,688000.0,4,3.0,1.5,3000,3,8,0,1913,2014,47.5744,-122.307
2568300132,521000.0,3,2.0,1.0,1870,0,7,0,1926,0,47.7029,-122.29700000000001
6414100111,365000.0,2,1.0,1.0,990,0,7,0,1949,0,47.72,-122.32
9818700320,491000.0,3,2.0,1.0,2005,0,7,0,1980,0,47.6039,-122.29799999999999
686200510,643000.0,3,2.75,1.0,2030,0,8,0,1965,0,47.626000000000005,-122.11200000000001
3279000370,279000.0,3,2.5,1.0,1500,0,7,0,1979,0,47.3025,-122.382
2767601031,583500.0,4,1.0,1.5,1530,0,7,0,1908,0,47.6748,-122.37899999999999
4142450510,310000.0,3,2.5,2.0,1990,0,7,0,2004,0,47.3841,-122.041
3291800510,310000.0,3,1.75,1.0,1420,0,7,0,1984,0,47.4892,-122.182
7893203450,280000.0,3,1.0,1.0,1400,0,6,0,1956,0,47.4195,-122.33
908000260,272000.0,4,2.5,2.0,1870,0,7,0,2004,0,47.4334,-122.148
3225069239,870000.0,4,3.0,1.5,3040,0,9,0,1923,2014,47.6093,-122.07
8645540320,307000.0,3,2.0,1.0,1790,0,7,0,1980,0,47.4643,-122.171
9280200030,490000.0,2,1.5,1.0,1590,0,7,0,1946,0,47.5831,-122.39200000000001
6159400030,399950.0,3,2.0,1.0,2050,0,7,0,1960,0,47.7447,-122.32799999999999
7787400030,1635000.0,5,3.5,1.0,4220,0,10,0,1958,2006,47.6003,-122.206
1888120140,989000.0,5,4.5,2.0,4030,0,11,0,2000,0,47.5812,-121.995
2916620240,264950.0,4,1.75,1.0,1770,0,7,0,1983,0,47.3646,-122.07600000000001
251200240,491500.0,4,2.75,1.0,2100,0,8,0,1979,0,47.7267,-122.23200000000001
7695500240,345000.0,3,2.25,2.0,2120,0,7,0,1984,0,47.4745,-122.12
7749500070,339900.0,4,1.75,1.0,2600,0,8,0,1969,0,47.2969,-122.189
6762700340,852000.0,3,3.0,2.0,2400,0,7,0,1905,0,47.6288,-122.321
824069121,585000.0,5,3.5,1.0,3180,3,7,0,1968,0,47.5833,-122.073
2600100370,723000.0,4,2.0,1.0,2790,0,8,0,1977,0,47.5509,-122.16
2326059082,594000.0,3,2.25,2.0,2080,0,8,0,1990,0,47.7221,-122.124
2591010240,405000.0,2,1.5,2.0,1370,0,7,0,1987,0,47.6943,-122.184
1085610030,725500.0,4,2.5,2.0,2790,0,9,0,1997,0,47.6628,-122.056
9551202025,800000.0,2,1.0,1.0,1740,0,8,0,1955,0,47.6729,-122.335
4379600030,1325000.0,3,3.75,1.0,6400,2,10,0,1966,0,47.7313,-122.37
4345000510,180500.0,3,2.5,2.0,1800,0,7,0,1996,0,47.3643,-122.185
4345000510,325000.0,3,2.5,2.0,1800,0,7,0,1996,0,47.3643,-122.185
3327000140,235000.0,3,1.75,1.0,1190,0,7,0,1968,0,47.3151,-122.19
7100000135,330000.0,2,1.0,1.0,860,0,7,0,1948,0,47.5075,-122.37700000000001
2483200060,678500.0,3,2.0,1.0,2460,2,8,0,1952,0,47.5215,-122.383
2592400550,463000.0,4,2.5,2.0,1980,0,7,0,1974,0,47.7158,-122.167
2113701200,250000.0,2,1.0,1.0,670,0,6,0,1943,0,47.53,-122.351
5249804510,655000.0,3,2.0,1.5,1410,0,8,0,1927,0,47.5597,-122.26700000000001
9264901040,239900.0,4,2.25,1.0,1860,0,8,0,1979,0,47.3127,-122.339
7967600069,185000.0,3,1.0,1.0,980,0,7,0,1955,0,47.3496,-122.289
4219400520,1735000.0,4,2.25,2.0,3040,3,9,0,1926,0,47.6565,-122.27799999999999
3810000202,251700.0,3,2.25,1.0,1810,0,7,0,1977,0,47.4997,-122.23100000000001
1226039129,400000.0,4,2.0,1.0,1560,0,8,0,1964,0,47.7565,-122.35799999999999
8146100370,735000.0,4,1.75,1.0,2100,0,8,0,1955,0,47.6079,-122.195
1224059053,1700000.0,5,2.0,2.0,2500,4,8,1,1942,0,47.5883,-122.111
1623049041,82500.0,2,1.0,1.0,520,0,5,0,1951,0,47.4799,-122.296
98020140,765000.0,4,4.0,2.0,3010,0,10,0,2004,0,47.5833,-121.97
9510900070,292500.0,4,1.75,1.0,2140,0,7,0,1968,0,47.3096,-122.37700000000001
2473381090,270000.0,3,2.25,1.0,2390,0,7,0,1970,0,47.4568,-122.169
6378500105,415000.0,2,1.0,1.0,1510,0,7,0,1939,0,47.711000000000006,-122.353
3861400030,950000.0,4,1.75,1.0,2210,0,7,0,1952,0,47.5927,-122.20299999999999
705700640,353000.0,3,2.75,2.0,2170,0,7,0,1995,0,47.3812,-122.023
2767603210,670950.0,3,2.5,3.0,1790,0,8,0,2007,0,47.6726,-122.38
3294700030,280950.0,3,1.75,1.0,1390,3,7,0,1912,0,47.4725,-122.20200000000001
7524950830,585000.0,3,1.75,1.0,1850,0,8,0,1983,0,47.5608,-122.08200000000001
2124069078,525000.0,2,1.5,1.0,1480,0,8,0,1974,2006,47.5484,-122.045
5728000060,605000.0,3,1.75,1.0,1850,0,8,0,1973,0,47.6379,-122.11200000000001
2880100160,1010000.0,4,3.5,2.0,3350,0,9,0,2007,0,47.6782,-122.365
4435000520,245990.0,3,1.0,1.0,1040,0,7,0,1942,2014,47.453,-122.289
8856900310,535000.0,4,2.25,2.0,2810,0,10,0,1985,0,47.4585,-122.13
4315700390,410000.0,1,1.5,1.0,1010,0,7,0,1911,1948,47.5411,-122.39200000000001
2095800520,550000.0,3,2.5,2.0,2250,0,8,0,1988,0,47.7489,-122.185
4193500140,665000.0,3,1.75,1.0,1800,0,8,0,1972,0,47.6357,-122.119
3582200200,455000.0,3,1.0,1.0,2400,0,7,0,1940,0,47.75,-122.245
9521100106,440000.0,4,1.0,1.5,1780,0,7,0,1922,0,47.6624,-122.354
7351000160,332000.0,3,2.25,1.0,2120,0,9,0,1979,0,47.3524,-122.285
5422420140,280000.0,3,2.5,2.0,1860,0,7,0,1989,0,47.2891,-122.351
7234601162,570000.0,3,3.5,2.0,1460,0,8,0,2006,0,47.6169,-122.309
6623400217,250000.0,3,1.0,1.0,1230,0,7,0,1957,0,47.428000000000004,-122.199
3354400060,238000.0,2,1.0,1.0,1088,0,6,0,1952,2009,47.2685,-122.23100000000001
408100105,265000.0,3,1.0,1.0,800,0,6,0,1949,0,47.7505,-122.31700000000001
7297700055,306000.0,3,1.0,1.0,1190,0,7,0,1959,0,47.7428,-122.244
8029740060,345000.0,5,2.75,1.0,1940,0,7,0,2002,0,47.4911,-122.17
1355200060,765000.0,4,2.5,1.0,3300,0,9,0,1971,0,47.7119,-122.365
4136890560,346300.0,4,2.5,2.0,2590,0,8,0,1998,0,47.2634,-122.211
1320069271,342500.0,3,2.0,1.0,2080,0,8,0,2002,0,47.214,-121.993
9269260240,501000.0,4,2.25,2.0,2680,0,7,0,2000,0,47.7534,-122.21799999999999
1796381070,270000.0,3,2.5,1.0,1670,0,7,0,1990,0,47.369,-122.084
6840701125,638000.0,3,1.0,1.5,1830,0,8,0,1930,0,47.6052,-122.3
7443000640,460000.0,3,1.75,1.0,1400,0,8,0,1908,2006,47.6508,-122.368
6344000060,760000.0,4,1.75,1.0,2770,0,7,0,1953,0,47.6255,-122.199
3317500030,1085000.0,3,2.5,1.0,3630,0,9,0,1972,0,47.56100000000001,-122.226
2130702270,234000.0,3,1.0,1.0,1040,0,6,0,1983,0,47.7425,-121.98100000000001
3343301920,1650000.0,3,2.75,2.0,2690,4,10,1,1975,1991,47.5487,-122.197
2688100075,488000.0,5,2.0,1.5,2020,0,7,0,1938,0,47.6949,-122.37
6448600060,1550000.0,5,2.5,2.0,2450,0,9,0,1963,0,47.6275,-122.227
6619510060,499000.0,4,3.0,2.0,2030,0,7,0,1982,0,47.7689,-122.37899999999999
4058802105,150000.0,3,1.0,1.0,1450,0,7,0,1952,0,47.5056,-122.244
7212660640,333000.0,4,2.5,2.0,2400,0,8,0,1993,0,47.2697,-122.31200000000001
8026700105,700000.0,4,2.75,1.0,2870,1,8,0,1959,0,47.7425,-122.289
8018600640,275000.0,4,1.0,1.5,1340,0,7,0,1926,0,47.489,-122.316
623049315,330000.0,3,2.5,1.0,1680,0,7,0,1959,0,47.5051,-122.344
6632900340,360000.0,4,2.0,1.0,1850,0,7,0,1969,0,47.7406,-122.31299999999999
6798100070,467000.0,3,1.0,1.5,1220,0,7,0,1965,0,47.7133,-122.30799999999999
8644400060,568000.0,3,2.5,1.0,2320,0,9,0,1979,0,47.6163,-122.056
4388600030,605000.0,5,2.25,2.0,3220,0,8,0,1972,0,47.6474,-122.11
629420260,750000.0,4,2.75,2.0,3190,0,9,0,2005,0,47.5898,-121.98899999999999
1117200550,760000.0,3,2.75,2.0,3530,0,10,0,1994,0,47.6377,-121.995
7461420060,265000.0,3,1.75,1.0,2050,0,7,0,1979,0,47.4257,-122.146
5566100060,490000.0,3,1.75,1.0,1720,0,7,0,1956,0,47.5699,-122.177
7714000340,360000.0,4,2.5,2.0,2850,0,8,0,2004,0,47.3552,-122.02600000000001
5149300400,311750.0,4,2.25,1.0,2270,0,7,0,1976,0,47.3287,-122.353
3815500045,399000.0,3,2.25,1.0,1880,0,8,0,1958,0,47.7623,-122.256
1843100520,347000.0,4,2.5,2.0,2770,0,8,0,1989,0,47.3739,-122.126
1329000030,1680000.0,4,3.75,2.0,4490,0,12,0,1998,0,47.6406,-122.156
7853240560,585000.0,4,2.5,2.0,3110,0,9,0,2005,0,47.5408,-121.861
8078100260,340000.0,4,2.5,2.0,2360,0,8,0,1992,0,47.4052,-122.17
3905120830,612000.0,3,2.5,2.0,2180,0,8,0,1994,0,47.5723,-122.007
1442800400,230000.0,2,1.75,2.0,1910,0,8,0,1980,0,47.3733,-122.057
3905000200,604000.0,4,2.5,2.0,2260,0,9,0,1989,0,47.5752,-121.995
4399200075,250000.0,3,1.75,1.0,1770,0,7,0,1959,0,47.3188,-122.212
1545802830,258500.0,3,2.0,1.0,1460,0,7,0,1989,0,47.358999999999995,-122.04899999999999
1370804100,783000.0,4,2.75,1.0,2080,0,8,0,1940,0,47.6422,-122.40299999999999
269000240,1050000.0,5,2.25,1.0,2960,2,8,0,1958,0,47.6456,-122.389
2619920030,760000.0,4,2.5,2.0,3220,0,9,0,2002,0,47.688,-122.163
3438500339,276000.0,3,1.0,1.0,1140,0,7,0,1960,0,47.5535,-122.36200000000001
